0.69888574,0.2617569,0.42899948,0.32778114,0.67459494,0.82130164,0.64759815,0.5472138,0.89177454,0.5922323,0.25300896,0.9114053,0.48715723,0.94944453,0.6848141,0.1787895,0.66214883,0.58677864,0.72799623,0.43635792,0.3619799,0.06707573,0.5898478,0.114423156,0.8003929,0.26497948,0.049570262,0.5128681,0.16961408,0.015131295
0.6080949,0.54341495,0.9120873,0.04583448,0.45569384,0.59166855,0.8703209,0.20639968,0.82563853,0.8822479,0.22126985,0.015886486,0.85589206,0.70993483,0.79215837,0.24312145,0.2081021,0.8648016,0.54885006,0.034606695,0.2426157,0.5306992,0.35224122,0.6407831,0.6966345,0.64089674,0.55226624,0.04523325,0.31484425,0.91429245
0.395644,0.4096012,0.32089913,0.61831135,0.27829581,0.7336706,0.6551448,0.073848546,0.49536008,0.16023022,0.52819324,0.3625056,0.70299953,0.9837239,0.6187873,0.96162874,0.8819275,0.3465188,0.57333195,0.728648,0.21110094,0.41385406,0.8171488,0.9089028,0.15277576,0.23567563,0.8656911,0.5421347,0.901672,0.64880466
0.7075216,0.6993483,0.5490443,0.20499784,0.62780815,0.56664646,0.19781661,0.8788658,0.33757436,0.19440693,0.381568,0.0043517947,0.08420056,0.20288879,0.48511457,0.6902034,0.73509675,0.3487637,0.13792068,0.69488597,0.66956776,0.34651315,0.40690702,0.11159748,0.78229165,0.95508975,0.90885234,0.07699549,0.4223004,0.10031712
0.0040774345,0.31609607,0.66876197,0.7394183,0.035152614,0.5543451,0.812229,0.58367485,0.10279971,0.44050628,0.17847085,0.49199814,0.2949161,0.5457985,0.7408015,0.9112496,0.22579795,0.5413073,0.13333875,0.7631961,0.52638257,0.75338924,0.3473882,0.5233911,0.83097965,0.7924849,0.28977138,0.2799971,0.31296903,0.82200915
0.5571674,0.44222498,0.8658783,0.6489507,0.8642974,0.6458759,0.24480617,0.18527675,0.014057159,0.70028764,0.46715754,0.8486237,0.6506259,0.07529181,0.31503832,0.1820913,0.15641236,0.1426683,0.13150293,0.80691534,0.3828181,0.8837851,0.20933884,0.84966207,0.7137171,0.03896576,0.8375447,0.16927338,0.5978989,0.20562774
0.6035405,0.15134633,0.8292578,0.45797193,0.40802795,0.030604959,0.75611824,0.9432108,0.09697497,0.7814148,0.34677255,0.1558454,0.86726457,0.60481185,0.7882032,0.2658255,0.07806003,0.10390514,0.5383281,0.8076388,0.6709731,0.9333354,0.5563273,0.07022202,0.64386976,0.22901112,0.6961848,0.77239686,0.46393293,0.558524
0.9391532,0.6913062,0.6768674,0.70799565,0.56316733,0.22364217,0.45544797,0.9557974,0.38119,0.80856216,0.31967586,0.83640397,0.53406686,0.39991796,0.593438,0.91799915,0.7828384,0.9322638,0.38270706,0.095392585,0.9248578,0.93415916,0.46504343,0.015990257,0.5498795,0.07326585,0.6696653,0.832279,0.3770212,0.7060131
0.25495118,0.7214525,0.46979672,0.20114094,0.81238633,0.88395584,0.6410223,0.42783445,0.15221971,0.7710332,0.8372018,0.877657,0.9691684,0.48060197,0.56600153,0.22292995,0.31220007,0.87537783,0.91177005,0.01606369,0.6596971,0.43216324,0.11199063,0.78372914,0.85222226,0.9322604,0.35947216,0.061385274,0.0848611,0.29636317
0.59647954,0.30791062,0.388035,0.48993635,0.8015223,0.012892723,0.5112014,0.954544,0.18891174,0.30211294,0.302557,0.3250056,0.97534573,0.6171552,0.68743134,0.7804269,0.874698,0.5157129,0.27932048,0.648489,0.29800212,0.7485459,0.8044115,0.37691993,0.72459346,0.7212538,0.6300551,0.6344836,0.81488234,0.46380657
0.21015614,0.6773906,0.32579195,0.7934584,0.59918225,0.6776781,0.61513096,0.4682492,0.9478969,0.06035936,0.65785,0.5553635,0.13756055,0.029173195,0.8001279,0.76340055,0.19792086,0.010360241,0.52955836,0.15796351,0.60364175,0.23446423,0.0024975538,0.059372663,0.8728486,0.7727511,0.9321395,0.33885318,0.47226924,0.103110135
0.2704931,0.12996817,0.9412112,0.39654934,0.30965608,0.7657095,0.40966868,0.7765252,0.85624117,0.6645059,0.53563166,0.536904,0.7992718,0.8120569,0.007753253,0.8284936,0.07621032,0.32757854,0.53960997,0.39760607,0.9520175,0.5356081,0.06168425,0.23242301,0.94840306,0.676432,0.14085865,0.23407888,0.30896866,0.3335784
0.52169985,0.46001494,0.7531511,0.30538106,0.789329,0.90857625,0.47825253,0.73471874,0.15354383,0.93794537,0.0130293965,0.08765334,0.104513764,0.09185898,0.035057366,0.05441785,0.50139695,0.58231324,0.6422841,0.6672799,0.5393088,0.8394072,0.64982677,0.18707347,0.96303356,0.15502703,0.17730522,0.41712785,0.026659489,0.43526435
0.33907843,0.6390342,0.65899724,0.74196506,0.06705564,0.92389566,0.41041517,0.59290034,0.6287945,0.015766442,0.3059088,0.739659,0.9760018,0.6868704,0.19325745,0.33001786,0.7220895,0.5685005,0.48859012,0.35541368,0.9319741,0.12447065,0.022266567,0.093016624,0.47086853,0.078463554,0.56650853,0.77519006,0.937518,0.17107654
0.37663358,0.996868,0.06544638,0.31090713,0.9471154,0.83424455,0.35567874,0.71637493,0.122220874,0.36744314,0.8766075,0.50648874,0.61197495,0.23742765,0.97979724,0.8904241,0.9541206,0.12587517,0.8113418,0.8941701,0.5911472,0.11921376,0.2017749,0.7298681,0.26105475,0.9383259,0.8765021,0.0076432824,0.54711074,0.007944703
0.10440111,0.07420963,0.6144065,0.46956736,0.38388437,0.66640055,0.7515818,0.06443447,0.6207166,0.6357739,0.9098663,0.525075,0.37574142,0.842914,0.51690435,0.801998,0.12702131,0.06297535,0.1711238,0.34387207,0.40149784,0.27899104,0.5782589,0.36312866,0.9660175,0.4737237,0.16273123,0.8131497,0.73444104,0.6372274
0.0137553215,0.8274648,0.4327101,0.37428308,0.25320667,0.91573024,0.48142296,0.17757589,0.036548316,0.95635,0.6980721,0.098625004,0.41964573,0.29272753,0.8091132,0.43440503,0.3964306,0.24120343,0.99411213,0.90429133,0.8915509,0.4062981,0.687102,0.13602084,0.18793374,0.11608428,0.13886774,0.6430114,0.6942857,0.42116624

